Barcode,Brands,Product name,Generic name,Serving quantity,Serving qty unit,Serving size,Calories,Protein,Fats,Saturated fats,Monounsaturated fats,Polyunsaturated fats,Trans fats,Carbs,Total sugars,Added sugars,Fiber,Sodium,Potassium,Cholesterol
7798186030593,Congys,Gongys marshmallows,N/A,20,g,20g,336,0,0,0,0,0,0,81,50,0,1,0.16,0,0
7790036002125,Baggio,Vida,N/A,N/A,N/A,N/A,19.5,0,0,0,0,0,0,4.9,0,0,0,0,0,0
7798183770423,Grido,Bombón Escocés,N/A,90.0,g,1 portion (90 g),298,0,17.8,0,0,0,0,31.1,0,0,0,0,0,0
7790045000853,"Granix, GranoVita",GranoVita Vainilla,"galletitas dulces a base de harina de trigo con avena y harinas de amaranto, cebada, centeno, mijo, quinoa, sabor vainilla.",30.0,g,4 galletas 30 g,446,0,14,1.1,11,1.1,0,73,0,0,3,0.108,0,0
7798080521722,La Toscana,Aceitunas Verdes,aceitunas verdes en salmuera con carozo.,20.0,g,5 unidades (20 g),190,0,19.5,4,0,0,0,0,0,0,0,2.88,0,0
7790070416315,Chocoarroz,Dulce de Leche,"alfajor de arroz yamani integral con relleno de dulce de leche cubierto con baño de repostería semiamargo, libre de gluten.",25,g,1 unidad 25 g,480,0,24,14,7,2,0,60,30,0,4,0.028,0,0.001
7791351006638,N/A,Mix Europeo,N/A,30,g,30 g,487,0,32.3,3.67,0,0,0,43.3,0,0,6.33,0.137,0,0
7798136870200,Dahi,Yogur Mango Maracuyá,N/A,N/A,N/A,N/A,110,0,2.3,1.4,0,0,0,19,0,0,0.1,0,0,0
7791337643017,Danone,Yogur Danonino,N/A,N/A,N/A,N/A,107,0,1,0.6,0,0,0,20,0,0,0,0,0,0
7790503198696,Dos Hermanos,Galletas de Arroz Saladas,"galletas de arroz con sal, libre de gluten.",30.0,g,3 galletas (30 g),387,0,2.2,0.5,0,0,0,80,0,0,3,0.0808,0,0
7790130000706,Menoyo,Aceite de oliva extra virgen,N/A,12,ml,12 ml,900,0,100,17.5,0,0,0,0,0,0,0,0,0,0
7790263119412,okebon,Girotondo Vainilla,N/A,28,g,3 galletas 28 g,440,0,12,5.2,5.1,0.6,0.6,74,8.6,0,1.9,0.29972,0,0.012
7798113301680,Manaos,Manaos - Cola,N/A,200.0,ml,200ml,0,0,0,0,0,0,0,0,0,0,0,0.0102,0,0
7790040177307,arcor,vocacion,N/A,32,g,32g,444,0,13,5.5,0,0,0,72,17,0,2.3,0.332232,0,0
7790580984717,N/A,Jugo de manana,N/A,1.7,N/A,1.7 g,290,0,0,0,0,0,0,90,3,0,0,5.067,0,0
7790787100415,Ilolay,Yogur bebible vainilla,N/A,200.0,g,200 g,61.5,0,0.9,0.55,0,0,0,10.5,10,0,0,0.0345,0,0
7791249020067,Cadbury,Chocolate Cadbury yoghurt frutilla,N/A,27,g,27 g,556,0,33.3,18.9,11.5,0,0,0,0,0,0,0.104,0,0
7792052047258,jumbo,papas fritas jumbo,N/A,25,N/A,25g,556,0,35.2,5.6,0,0,0,56,0,0,0,0.5609999999999999,0,0
7796989011863,Bimbo,Bimbo rapiditas,N/A,50,g,50g,306,0,8.2,5.2,0.5,1.2,0,50,2.6,0,4.2,0.6799999999999999,0,0
7798179490052,NS Galletas,Marineras con 5 Cereales,"galletas con 5 cereales (maíz, salvado, avena, centeno y algaroba).",30.0,g,4 galletas (30 g),433,0,13.7,0,0,0,0,70,0,0,3.33,0.5,0,0
7791337611030,Danone Argentina,Vito Honra,N/A,140.0,g,140g,135,0,5.14,2.64,0,0,0,17.9,0,0,0,0.0386,0,0
7790150161005,La Virginia,Capuccino sabor Mousse de Chocolate y Avellanas,N/A,15,g,15 g,413,0,12,7.33,0,0,0,59.3,0,0,0,0.233,0,0
7794940000758,hileret,hileret stevia,N/A,0.8,N/A,0.8g,0,0,0,0,0,0,0,95,0,0,0,0,0,0
7793913000856,Tregar,Yogur entero,N/A,160.0,g,160g,97.5,0,2.5,1.25,0,0,0,15,0,0,0,0.0508,0,0
7798139071130,UltraTech,Monohidrato de creatina,N/A,5,g,5g,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7791324157527,"ParNor,Pitusas",Mini Pitusas Jalea sabor Frambuesa,galletitas dulces con sabor a vainilla con relleno sabor a frambuesa.,30,g,4 galletitas/unidades 30 g,450,0,11.7,1.67,0,0,0.667,76.7,43.3,43.3,2.67,0.267,0,0.0117
7790369007835,Fachitas,Mini Coronitas,N/A,N/A,N/A,N/A,466.666666666667,0,23,10.6666666666667,0,0,0,62,33.3333333333333,33.3333333333333,2,0.206666666666667,0,0
7790040102699,ser,Alfajor Ser,N/A,47,g,47g,385,0,13,6.2,5.9,0.6,0,60,40,0,4.5,0.11,0,0.0075
77965370,"Arcor, Cereal Mix",Cereal Mix Yoghurt & Frutilla Balance,"barra de cereal dietética con baño de repostería fantasía blanco, frutilla y yoghurt en polvo.",26.0,g,1 barra (26 g),352,0,8.3,3.9,1.3,0.5,0,74,27,25,1.4,0.166,0,0
7891000277072,"Nestlé,Crunch",Crunch,chocolate con leche y copos de arroz.,25.0,g,6 quadradinhos/cuadrados 25 g,532,0,28.4,17.2,0,0,0,60,48,0,0,0.14,0,0
77980229,Guaymallen,Alfajor de Dulce de Leche,alfajor de dulce de leche con baño de repostería con aromatizante/saborizante vainillina.,38.0,g,1 unidad (38 g),400,0,13.7,7.37,0,0,0.526,63.2,0,0,2.37,0.195,0,0
7622300864958,Oreo,Oreo,N/A,30.0,g,30g,490,0,23,9,0,0,0,63.3,40,0,2.67,0.337,0,0
7794000598959,cica,Puré de tomates,N/A,60.0,g,60g,15,0,0,0,0,0,0,2.9,1.8,0,0,0.013208000000000001,0,0
7791078022690,Granix,Bocaditos de Cereales,N/A,60.0,g,60 g,350,0,1.67,0,0,0,0,80,8.33,8.33,6.67,0.125,0,0
7798152220638,Carrefour,Leche descremada,N/A,N/A,N/A,N/A,40,0,1,0.6,0,0,0,4.8,0,0,0,0,0,0
7791875101208,Havanna,Alfajor semilla,N/A,55.0,g,una unidad 55 g,340,0,11,3.3,2.6,2.5,0,54,11,0,0,0.096,0,0.0025
7793323004048,Dicomere,Leche de coco,N/A,200,ml,200 ml,63,0,6.2,5.35,0,0,0,0.64,0,0,1.37,0.0028,0,0
7793360812101,BC La Campagnola,Frutilla,"mermelada de frutilla reducida en calorías, libre de gluten.",20,g,1 cuchara 20 g,148,0,0,0,0,0,0,36,32,0,2,0.03,0,0
7790070031808,Granja del Sol,N/A,N/A,80.0,g,80g,290,0,12.5,1.38,3.75,7.5,0,32.5,0,0,3.62,0.386,0,0
77980212,Guaymallen,Alfajor de Dulce de Leche Blanco,alfajor de dulce de leche con baño de repostería fantasía blanco con aromatizante/saborizante etilvainillina.,38.0,g,1 unidad (38 g),424,0,15.5,7.63,0,0,0.526,65.8,0,0,0.789,0.161,0,0
7797470004128,N/A,Mermelada de Damasco (Marolio),N/A,N/A,N/A,N/A,52,0,0,0,0,0,0,0,0,0,0,0,0,0
7791337012097,La Serenisima,CasanCrem Light,N/A,30,g,30g,39,0,2.1,1.4,0,0,0,2.3,0,0,0,0.18,0,0
7790742308801,La Serenísima,Leche 3% clásica,N/A,200,ml,200 ml,57,0,3,1.75,0,0,0,4.5,0,0,0,0.105,0,0
7791813421054,Pepsi,"Pepsi sabor intenso, sin azúcar",N/A,200.0,ml,200ml,0,0,0,0,0,0,0,0,0,0,0,0.00762,0,0
0754697462794,Le-fit,Mantequilla de maní,N/A,15,g,15 g,580,0,50,6.67,0,0,0,6,5.8,0,10,0,0,0
7798343750104,integra,Granola Cacao y Almendras,N/A,40,g,40 g,405,0,11.8,3.5,4,2.5,0,62.5,0,0,12.5,0.03,0,0
7793890252392,Bimbo,Vital,N/A,30,g,30 g,507,0,33.3,3.67,0,0,0,33.3,29,0,7.33,0.0044,0,0
7790538009707,Arrocitas,N/A,N/A,26.0,g,26 g,385,0,3.85,0.769,0,0,0,80.8,1.15,0,3.85,0.0115,0,0
7798169801059,Lasfor,Almohaditas rellenas,N/A,N/A,N/A,N/A,445,0,13.5,2,0,0,0,75,0,0,0,1.2,0,0
7790873000025,TITAN,Levadura en copos,levadura nutricional,35,g,35G,160,0,2.29,0.857,0,0,0,13.4,0,0,11.4,0.0857,0,0
7794000999435,Hellmann's,N/A,N/A,12,g,12 g,125,0,0.1,0,0,0,0,30,27,0,1.9,1.285,0,0
7792200000777,9 de oro,9 de oro light,N/A,30.0,g,30g,440,0,13.7,1.33,0,0,0,70,0,0,2.67,0.663,0,0
7794000999398,knorr,sopa,N/A,20,g,20g,63,0,0,0,0,0,0,14,0.4,0,0.7,0.743712,0,0
7792180001665,Cañuelas,Cañuelas Aceite de girasol,N/A,1500.0,ml,"1,5 L",7.2,0,0.8,0.0867,0.193,0.52,0,0,0,0,0,0,0,0
7793450000364,Hojalmar,Palmeritas Selección,Bizcochos dulces de hojaldre,30.0,g,2 unidades 30 g,500,0,26.3,16.7,0,0,1,56.7,15,15,2.67,0.26,0,0
2005626185009,de la panaderia,donas,N/A,55,N/A,55g,188,0,9,2.7,0,0,0,3.3,3,0,2.3,0,0,0
7790070317483,Matarazzo,Matarazzo Lasagna,pastas de sémola de trigo candeal.,80,g,6 láminas (80 g),332,0,1,0,0.25,0.75,0,70,0,0,3,0.01,0,0
7793913001105,Tregar,Ricotta Entera,N/A,30,g,30 g,183,0,13,8.33,0,0,0,3.33,0,0,0,0.153,0,0
7798141717217,Carrefour,Dulce de leche light,N/A,20,g,20 G,280,0,0,0,0,0,0,65,0,0,0,0.175,0,0
7796989007620,Bimbo,Blanco,pan molde de mesa.,50.0,g,2 rebanadas (50 g),230,0,1.2,0.6,0.2,0.4,0,46,4.2,0,3.4,0.438,0,0
17527206,schatzi,schatzi,N/A,20,N/A,20g,343,0,2.2,0.14,0,0,0,9.34,0,0,1.52,0,0,0
7791324156926,ParNor,suavecitas,N/A,30.0,g,9 galletas 30 g,450,0,15.3,6.67,0,0,1.33,70,40,0,3,0.11,0,0
7796613021978,Aro,Leche parcialmente descremada Larga Vida,N/A,200,ml,200 ml,44.5,0,1.5,0.9,0,0,0,4.75,0,0,0,0.0565,0,0
7790524323725,Croppers,Granola Seeds & Nuts Go Natural,"Alimento a base de avena, semillas de girasol, almendras, quínoa, avellanas y miel",30.0,g,30 g,437,0,25,3,0,0,0,37,8,0,17,0.005,0,0
7790040375000,"B & N,Bagley",Alfajor Negro 3.0,alfajor de dulce de leche y mousse sabor vainilla cubierto con chocolate y almendras.,73.5,g,"1 alfajor (73,5 g)",432,0,20,11,6.9,1.4,0.6,57,35,35,2.6,0.129,0,0.026000000000000002
7790580124397,"Águila Chocolate Amargo 70%, Arcor",Chocolate amargo 70%,N/A,21,g,21g,562,0,42,24,0,0,0,38,29,0,8.6,0,0,0
7791241961696,N/A,Lactis,N/A,N/A,N/A,N/A,39,0,1,0.7,0,0,0,6.1,0,0,0,0,0,0
7794990880003,La Paulina,queso rallado,N/A,10,g,10g,462,0,33,21,0,0,1.3,7.3,0,0,5.1,2.194,0,0
7792540294607,Ledesma,AZUCAR MASCABO,N/A,5,g,5g,20,0,0,0,0,0,0,5,5,0,0,0,0,0
8436583950739,Ametller Origen,Beguda Vegetal Ametlla amb calci 1l,N/A,N/A,N/A,N/A,24,0,2.2,0.2,0,0,0,0.2,0.1,0,0.4,0.04,0,0
7798062548679,levite,Levite Pomelo,N/A,200,ml,200ml,35.5,0,0,0,0,0,0,8.5,8,0,0,0.0203,0,0
7798031470093,Wakas,Pasta Multicereal con Kale Fusilli,"pasta seca a base de harinas de arroz, maíz y kale, libre de gluten.",80.0,g,1 plato 80 g,361,0,1.88,0,0,0,0,78.8,0,0,2,0.025,0,0
7790217000032,La Cumbrecita,Yerba Mate La Cumbrecita 500G,N/A,50,g,50 g,32,0,0,0,0,0,0,6,0,0,0,0,0,0
7790742333605,La Serenísima,Leche Zero Lactosa,"leche parcialmente descremada UAT homogenizada, fortificada con vitaminas A y D, sin lactosa, sin gluten.",200.0,ml,1 vaso (200 ml),40,0,1,0.65,0,0,0,4.8,4.8,0,0,0.049,0,0
7790398100132,La Paulina,Queso Rallado,N/A,10,g,10 g,430,0,31,22,0,0,1.5,3.5,0,0,5.2,1.41,0,0
7790080014693,SanCor,Queso Rallado Reggianito,"queso reggianito rallado, libre de gluten.",10,g,1 cucharada 10 g,470,0,32,21,0,0,0,0,0,0,0,1.4,0,0
7798128001742,Cachafaz,Cachafaz - Alfajor Chocolate X 6,N/A,N/A,N/A,N/A,401,0,14,7.3,0,0,0,55,23,0,0,0.292,0,0
7798336290051,Vrink,Vrink Vainilla,Bebida a base de almendras sabor vainilla,N/A,N/A,N/A,31,0,1.1,0.1,0,0,0,4.8,0,0,0,0.025,0,0
08788870,"Arcor,Tatín",Tatín,alfajor de dulce de leche con baño de repostería fantasia blanco.,33,g,1 alfajor 33 g,424,0,15.2,8.18,5.45,0.606,0,63.6,39.4,0,0,0.112,0,0.0182
7790524323749,Go Natural,Granola Coconut Go Natural,"Alimento a base de avena, maní, cranberries, coco, banana y miel",30,g,30 g,439,0,23,9,5,6,0,46,15,0,12,0.015,0,0
0628915232301,Great Value,Lait d’amande,N/A,N/A,N/A,N/A,24,0,1.2,0.12,0,0,0,3.2,2.4,0,0,0.044,0,0
7798113301772,pindapoy,Naranja,N/A,5,g,5g,444,0,0,0,0,0,0,25,0,0,0,0,0,0
7790040929807,Bagley,Coquitas,galletitas dulces con coco.,34,g,6 galletitas 34 g,458,0,16,7.8,6.2,0.9,0.8,71,21,0,2,0.338,0,0.027
77958235,Menthoplus,MenthoPlus Limonada,"caramelos duros sabor limonada, libre de gluten.",21,g,6 unidades 21 g,333,0,0,0,0,0,0,95.2,45.2,0,0,0.0462,0,0
7791337001169,danone,yopro,N/A,200.0,g,200g,64.5,0,0.5,0.2,0,0,0,7,6,0,0,0.0732,0,0
7798039910041,Capitán del espacio,Capitán del espacio  Blanco,N/A,40,g,40 g,365,0,7.75,4.5,0,0,0,67.5,42.5,37.5,4.25,0.118,0,0.015
7790580121310,Arcor,Mermelada de Frutilla Dietética Sin Azúcares Agregados*,N/A,20.0,g,20 g,100,0,0,0,0,0,0,35,3,0,1,0.012,0,0
7792052177887,jumbo,Pepas,N/A,30,g,30g,423,0,16.3,2.33,0,0,0,63.3,0,0,0,0,0,0
7771228000723,Campo Verde,Aceitunas Verdes Rellenas con Pimiento Morrón,aceitunas verdes rellenas variedad manzanilla.,20,g,4 unidades 20 g,126,0,12,2.4,8.4,1,0,3.4,0,0,0.6,2.14,0,0
7613034412904,"Nestlé,Trix",Trix,"extrudado (formas varias) a base de maíz integral, sémola fina de maíz y azúcar, sabor a frutas, fortificado con vitaminas, hierro y zinc.",30,g,3/4 taza 30 g,380,0,5.3,1.8,2,1.3,0,78,30,0,5.5,0.28,0,0.0001
7796373003177,La Parmesana,Chimi Churri Ahumado,aderezo a base de vinagre de alcohol con especias y aromatizante de humo.,10.0,ml,1 cuchara 10 ml,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0
8005121050851,"Divella, Fantasie Ghiotte",85 Farfalle al Pomodoro e Spinaci,"pasta di semola di grano duro, pasta di semola di grano duro con pomodori, pasta di semola di grano duro con spinaci.",100.0,g,1/5 paquete 100 g,356,0,1.8,0.9,0,0,0,72,3.8,0,0,0.002,0,0
8480017201379,Dia,Jugo de naranja y durazno,N/A,200,ml,200 ml,44,0,0,0,0,0,0,9.5,0,0,1.05,0,0,0
7795513106976,veggieland,medallon de batata,N/A,90,g,90g,147,0,4.33,0.556,0,0,0,23.3,0,0,3.11,0.324,0,0
7798146300797,Lulemuu,Tostadas de Arroz Sin Sal agregada,"tostadas de arroz sin sal agregada, libre de gluten.",30.0,g,15 galletitas (30 g),360,0,0,0,0,0,0,86.7,0,0,0,0.08,0,0
7798290580540,Tratenfu,Almendra Original,"alimento líquido a base de almendras, fortificado con calcio, vitamina A, B12 y D, libre de gluten.",200.0,ml,1 vaso 200 ml,32,0,2.4,0.2,0,0,0,1.2,0,0,0.3,0.036000000000000004,0,0
7790847060680,don marcos,don marcos,N/A,N/A,N/A,N/A,426,0,9.2,3.6,0,0,0,55,0,0,1.6,0.853,0,0
7797470195888,Marolio,cacao,N/A,220,g,220g,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7790070411181,Exquisita,Postre de Chocolate light,N/A,120,N/A,120g (1/2 taza),60.8,0,1.5,0.917,0,0,0,8.33,0,0,0.667,0.10800000000000001,0,0
7798060850019,Tonadita,Manteca,N/A,10.0,g,10g,750,0,85,50,0,0,0,0,0,0,0,0.092,0,0
7798052280718,palmesano,chook,N/A,25,N/A,25g,496,0,22,9.2,0,0,0,70,0,0,0,0.0244,0,0
7790580127381,BC la campagnola,N/A,N/A,7.5,g,7.5g,347,0,0,0,0,0,0,80,0,0,0,10.5,0,0
77944405,"Arcor,Menthoplus",Menthoplus 2 Ácidos Cherry,"caramelos duros sabor a cereza reducidos en azúcar, libre de gluten.",20.4,g,"6 unidades (20,4 g)",333,0,0,0,0,0,0,98,47.5,0,0,0.0245,0,0
7790150331064,La Virginia,Manzanilla con Anís,N/A,1.5,g,1.5 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7790206512706,"Fel fort,Fel-Fort",Diab-Fort,N/A,16,N/A,16g,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7798128000097,Cachafaz,alfajores,N/A,N/A,N/A,N/A,249,0,9.3000001907349,4.5,0,0,0,36,26,0,0,0,0,0
7791078022713,GRANIX,Bocaditos de Cereales con Avena y Trigo,N/A,30,g,30g,428,0,14,0,0,0,0,68,0,0,5.7,0.1016,0,0
7790199000013,morixe,Harina de trigo 000,N/A,50.0,g,50g,332,0,1,0,0,0,0,70,0,0,3,0,0,0
7792200000319,N/A,9 de oro Azucaradas,N/A,N/A,N/A,N/A,463,0,17.799999237061,8.3000001907349,0,0,0,69,69,0,0,0,0,0
7896058257212,Arcor,Obleas sabor Limón,obleas dulces con relleno sabor limón.,31,g,31 g,521,0,27,9.3,6.5,11,0.4,65,34,0,1.9,0.148,0,0
7793046008019,Dulcor,Mermelada de durazno,N/A,20,g,20 g,265,0,0,0,0,0,0,65,0,0,2.5,0,0,0
7790903000094,La Perla,Pan de mesa tradicional,N/A,60.0,g,60 g,260,0,3.5,0.51,1.01,1.97,0,0,0,0,2.8,0.475,0,0
7798128000684,Cachafaz,Galletas Integral,galletas dulces con harina integral y algarroba.,29.0,g,2 pieces/galletas (29 g),421,0,15.9,1.76,0,0,0,62.1,17.6,17.6,7.24,0.214,0.162,0
7622300840273,cerealitas,Cerealitas X3,N/A,30.0,g,30g,440,0,15,1.5,0,0,0,63,5,0,4.2,0.55372,0,0
7790957000033,Alfajores Jorgito,Alfajorcitos Jorgito rellenos con dulce de leche y cubiertos con baño fantasía blanco,N/A,26.67,g,1 alfajorcito (26.67 g),412,0,16.5,6.37,0,0,3.75,56.2,37.5,33,0.75,0.12,0,0
7798031470024,Wakas,Pasta Multicereal con Maíz Fusilli,"pasta seca a base de harinas de arroz y maíz, libre de gluten.",80.0,g,1 plato 80 g,362,0,0.75,0.125,0,0,0,81.4,0,0,0.5,0.0025,0,0
77905758,Jorgito,Jorgito Blanco,N/A,50.0,g,50 g,372,0,10.4,5.2,0,0,0.4,62,36,36,1,0.14,0,0
7791476009002,egran,N/A,N/A,500,N/A,500g,9,0,0,0,0,0,0,30,6.5,0,0,17.272,0,0
7795733000146,kokis,galleguitas,N/A,10,g,10g,96,0,8,9,0,0,0,6,0,0,0,0.4,0,0
7790070508331,Cruz de malta,Mate Cocido,N/A,625,N/A,625g,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7790580509408,Arcor,Mermelada Damasco,"mermelada de damasco, libre de gluten.",20.0,g,1 cuchara 20 g,259,0,0,0,0,0,0,64,52,0,0,0.01,0,0
7793450000524,hojaldre,ronda,N/A,30.0,g,30g,530,0,30.7,15.7,0,0,1.33,53.3,11,11,3,0.349,0,0
7790169000975,grimaldi,Mostachol,N/A,80,g,80 g,349,0,0.875,0,0,0,0,70,0,0,4,0.0106,0,0
7791830000065,moneda,arroz,N/A,50,g,50g,348,0,0.2,0,0,0,0,0,0,0,0,0.00024,0,0
7790070410726,exquisita,gelatina,N/A,120,g,120g,5.83,0,0,0,0,0,0,0,0,0,0,0.043,0,0
7891000276914,Nestle,Nestle Classic,Milk chocolate,25,g,25 g,552,0,32.4,17.2,0,0,0,56,56,0,0,0.088,0,0
7792075000100,Ricediex,Galletas de arroz integral naranja,N/A,25,g,25g,348,0,2.8,0.8,0,0,0,72,0,0,10,0.492,0,0
7790971000491,ravana,gelatina ligt,N/A,3,N/A,3g,367,0,0,0,0,0,0,20,0,0,0,5.67,0,0
7798033333891,Carrefour,Tonno,N/A,60.0,g,1 portion (60 g),158,0,4.17,0,0,0,0,0,0,0,0,0,0,0
7790045001591,Granix,Copos de maíz tradicionales,N/A,30.0,g,30 g,373,0,1.33,0.333,0,0,0,86.7,6.33,6,2.33,0.283,0,0
7798094340555,N/A,mentitas frutal,N/A,N/A,N/A,26,104,0,0,0,0,0,0,26,26,0,0,0,0,0
7790538009592,Macrobiotica,Galletas de arroz integral con sal,N/A,30,g,30g,370,0,3.3,0.6,1.4,1.3,0,79,1.3,0,4.5,0.5655055999999999,0,0
7790670050650,Paty,Paty Cajax4,N/A,80.0,g,1 portion (80 g),266,0,20,10.1,0,0,0,1.62,1.5,0,2,0.621,0,0
0076625216294,Nutree,Medallones de quinoa y espinaca,N/A,100,g,100g,159,0,3.6,0.4,0,0,0,27,0,0,3.1,0.24587199999999998,0,0
7790580969400,Arcor,Salsa Lista Tuco,"salsa tuco sin carne, libre de gluten.",60,g,3 cucharas 60 g,33,0,0,0,0,0,0,6.2,5.6,0,0.8,0.333,0,0
7790071090507,Riera,Pan Tostado Bio Orgánico,N/A,25,g,25g,425,0,4.2,0.3,3.8,0.1,0,78,6.7,0,8.9,0.4663439999999999,0,0
7790070411853,Gallo,Arroz Integral,N/A,50,g,50g,338,0,2,0.4,1,0.8,0,72,0,0,6,0,0,0
0038000845260,Pringles,Pringles Cheddar Cheese,potato crisps cheddar cheese flavored.,28.0,g,14 crisps/unidades (1 oz / 28 g),536,0,32.1,8.93,0,0,0,57.1,3.57,0,3.57,0.643,0.393,0
7794000598355,Knorr,Sopa Crema Zapallo,N/A,17.5,N/A,17.5g,320,0,0,0,0,0,0,68.6,25.1,0,4.57,4.43,0,0
7790813150131,Calsa,Levadura Mi pan,N/A,10,g,10 g,400,0,6,1,0,0,0,38,0,0,15,0.005,0,0
7790787004416,ilolay,queso untable clásico,N/A,30.0,g,30g,267,0,24,15.3,0,0,0,2,1,0,0,0.603,0,0
0076625241081,Nutra Sem,Pasta de maní,N/A,15,g,15g,647,0,50,7.33,22,13.3,0,23.3,0,0,6.67,0.0711,0,0
7798317790020,Makarona,Fusilli de Garbanzo,N/A,80.0,g,80g,327,0,6,0.5,0,0,0,50,7.3,0,12,0.00386,0,0
7792129003538,sucaryl,sucralosa,N/A,0.8,N/A,0.80g,350,0,0,0,0,0,0,88.8,0,0,0,0,0,0
7798301130078,deluxe & bla bla,galletitas de arroz bañadas,N/A,30,g,30 g,447,0,14,14,0,0,0,70,0,0,3.33,0.025,0,0
7790495001585,Yin Yang,Arroz integral orgánico,N/A,50,g,50g,382,0,2.4,0,0,0,0,82,0,0,1.4,0,0,0
8480017053527,dia %,arroz a la española,N/A,50,g,50g,360,0,0,0,0,0,0,76,0,0,2.6,1.12,0,0
7798141100842,ibope,Galletitas dulces con algarroba y chia,N/A,30,g,30g,333,0,14.7,0.333,0,0,0,46.7,0,0,4.67,0.379,0,0
7613035375079,nestle,leche en polvo svelty,N/A,20,g,20g,335,0,0,0,0,0,0,50,0,0,0,0.457,0,0
7791675350011,castell,olivas verdes clásicas,N/A,20,g,20g,135,0,11.1,2.3,0,0,0,0,0,0,2.4,1.46304,0,0
7790742017710,La Serenisima,queso rallado light reducido en sodio,N/A,10,g,10g,340,0,18,12,0,0,0,1,0,0,0,0.864,0,0
7790580650919,arcor,pulpa de tomate,N/A,60,g,60g,16,0,0,0,0,0,0,3.1,0,0,0.7,0.007112,0,0
7792129004177,equal,Mermelada Equal Stevia,N/A,20,g,20g,8,0,0,0,0,0,0,2.1,0,0,0,8.128,0,0
7793360123474,La Campagnola,Salsa Barbacoa,N/A,60,g,60 g,159,0,0,0,0,0,0,39,26,0,1.5,0.483,0,0
7791866000596,Cada dia AGD,mayonesa light,N/A,12,g,12g,183,0,0,0,0,0,0,10.8,0,0,0,0.635,0,0
7891000256282,Maggi,caldo sabor panceta,N/A,4.75,N/A,4.75g,295,0,21.1,12.6,0,0,0,25.3,0,0,0,18.5,0,0
7790895007385,coca cola company,crush lima limon,N/A,200,N/A,200ml,0,0,0,0,0,0,0,0,0,0,0,0.0234,0,0
7790580106041,arcor,jugo en polvo limonada,N/A,4,g,4g,13,0,0,0,0,0,0,4,2,0,0,0.028448,0,0
7791102044933,Cooperativa,N/A,N/A,130,N/A,130g,84.6,0,0,0,0,0,0,13.8,0,0,5.31,0.314,0,0
7797330100663,Grandiet,Galletas de arroz integral inflado,N/A,30,g,1 serving (30 g),317,0,0,0,0,0,0,73.3,0.0333,0,3,0,0,0
7792540260138,Ledesma,Azúcar Clásica,Azucar comun tipo A,5,g,5 g (1 cuchara de té),20,0,0,0,0,0,0,5,5,0,0,0,0,0
7790742034502,La Serenisima,Leche 0%,N/A,200,ml,200ml,18,0,0.25,0.15,0,0,0,2.45,0,0,0,24.5,0,0
7798023696883,S&P,Arvejas S&P,N/A,130.0,g,130g,142,0,0.6,0,0,0,0,25,0,0,5.1,0.205,0,0
7798136870064,Dahi,Yogurt descremado sabor vainilla,N/A,200.0,g,200 g,40,0,0,0,0,0,0,6,0,0,0,0.075184,0,0
7798031470185,Wakas,"Pasta de legumbres - Arveja, Chia",N/A,80.0,g,80g,380,0,4,0,0,0,0,64,0,0,6,0.009144000000000001,0,0
7798142710026,Dhum Crack,Galletas de Arroz Integral Sin Sal,N/A,33,g,33g,324,0,2.73,0.606,0,0,0,66.7,0,0,8.79,0,0,0
7790538009608,Macrobiotica,Galleta de arroz multicereal,N/A,30,g,30g,378,0,3.2,0.6,1.2,1.4,0,76,2.5,0,6,0.545592,0,0
7798033333907,Classic,Lomitos de atún al natural,Lomitos de atún al natural,60,g,60 g,102,0,0.667,0.5,0,0,0,0,0,0,0,0.468,0,0
7798054490597,Doña Magdalena,dulce de leche sin azucar,N/A,20,g,20g,210,0,6.5,4,0,0,0,32.5,20.5,0,1.5,0.225,0,0
7790080040142,Sancor,queso cremoso light Mendicrim,Queso crema,30,g,30g,133,0,8,5,2,0.333,0.333,7.67,0,0,0,0.237,0,0.024
7790495001103,Yin Yang,Multimix de Semillas,N/A,15,g,15g,326,0,7.6,0.66,0,0,0,54.6,0,0,6,0.0046736,0,0
7791337000926,"SER,Danone",yogur sabor natural,N/A,177.0,g,177 g,55.4,0,1.36,0.791,0,0,0,6.21,5.2,0,0,0.065,0,0
7791337000612,SER,Yogur Batido Frutilla y Anana,N/A,120.0,g,120g,60.8,0,1.25,0.75,0,0,0,8.25,0,0,0,0.0592,0,0
7790040946101,"Arcor,Bagley",Criollitas,N/A,N/A,N/A,N/A,438,0,13,6,0,0,0,69,0.8,0,2.6,0.437896,0,0
7798060852334,Tonadita,Queso Cheddar en Fetas,N/A,30,g,30g,333,0,26.7,10.7,0,0,0,4,0,0,0,1.5,0,0
7790742336002,La Serenisima,leche cardio,N/A,200,ml,200ml,42,0,1.1,0.7,0,0,0,4.9,0,0,0,0.049784,0,0
7790742172105,Serenisima ñproteínas,leche protein,N/A,200.0,g,1 serving (200 g),42,0,0,0,0,0,0,5.5,5,0,0.3,0.053,0,0
