food_id ,calories,protein,fat,saturated_fat,monounsaturated_fat,polyunsaturated_fat,trans_fat,carbohydrates,total_sugars,added_sugars,fiber,sodium,potassium,cholesterol
3689,323,0,8,1.33,0,0,0,50,0,0,10.3,0,0,0
3690,67,0,0,0,0,0,0,15,5,5,1.3,0,0,0
3691,350,0,0,0,0,0,0,80,0,0,1.2,0.004,0,0
3692,500,0,35.7,4.29,14.6,17.9,0,35.7,23.2,12.5,7.5,0,0,0
3693,313,0,25.7,16.7,0,0,0,3,0,0,0,0,0,0
3694,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3695,75.4,0,0,0,0,0,0,13.8,0,0,7,0,0,0
3696,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3697,413,0,16.9,14,0,0,0,60.4,44.5,8.3,1.7,0.2,0,0
3698,332,0,0,0,0,0,0,76,0,0,0,0,0,0
3699,328,0,0,0,0,0,0,68.8,0,0,3.25,0,0,0
3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701,210,0,2.2,0,0,0,0,42,0,0,1.8,0.276,0,0
3702,182,0,3.4,1.5,0,0,0.2,37,26,25,4,0.03,0,0
3703,424,0,11.7,1.38,8.28,1.72,0,69,1.1,0,0,0.279,0,0
3704,49.8,0,1.24,0,0,0,0,12.4,0,0,0,0,0,0
3705,229,0,6.32,1.16,2,3.16,0,32.6,0,0,2.95,0.218,0,0.00463
3706,513,0,29,10,0,0,0,55,45,0,2.6,52,0,0
3707,831,0,92.3,15.4,63.8,12.3,0,0,0,0,0,0,0,0
3708,213,0,13.8,0,0,0,0,0,0,0,0,0.188,0,0
3709,393,0,6.33,0,0,0,0,76.7,0,0,2,0.733,0,0
3710,341,0,0.8,0,0,0,0,73,0,0,3.1,0,0,0
3711,354,0,0,0,0,0,0,76,0,0,11.2,0,0,0
3712,394,0,9.44,8.33,0,0,0,72.2,53.9,42.8,1.11,0.0889,0,0
3713,114,0,0,0,0,0,0,23.8,23.1,16.9,0.125,0.0737,0,0
3714,386,0,14,2,0,0,0,17.2,8.8,0,13.8,0,0,0
3715,560,0,35.2,0,0,0,0,52,0,0,0,0,0,0
3716,289,0,14.7,6.22,0,0,0,14.4,6.22,0,22.2,0.16,0,0
3717,334,0,1,0,0,0,0,70,0,0,0,0.01,0,0
3718,305.8,0,1,0,0,0,0,74.2,0,0,0,0.03,0,0
3719,107,0,2.31,0,0,0,0,14.6,0,0,6.92,0.05,0,0
3720,831,0,92.3,9.23,36.9,46.2,0,0,0,0,0,0,0,0
3721,241,0,12.5,2.5,0,0,0,21.7,0,0,0,0.491,0,0
3722,113,0,1.5,0.833,0,0,0,0,0,0,0,0.538,0,0
3723,320,0,0,0,0,0,0,0,0,0,3,0.014,0,0
3724,30,0,0,0,0,0,0,4,4.33,0,0,0.00333,0,0
3725,89.2,0,0,0,0,0,0,16.2,0,0,3.85,0.07,0,0
3726,325,0,0,0,0,0,0,75,0,0,0,0.296,0,0
3727,332,0,1,0.25,0,0,0,71.2,0,0,3,0.00125,0,0
3728,379,0,2.12,0.875,0,0,0,73.8,0,0,0,0.0312,0,0
3729,310,0,23,0,0,0,0,8.67,0,0,0,0,0,0
3730,24.6,0,0,0,0,0,0,5.08,5.08,0,0.615,0.0138,0,0
3731,423,0,6,0,0,0,0,8.67,0,0,0,0.2,0.6,0
3732,20.8,0,0,0,0,0,0,3.69,0,0,0.769,0.0254,0,0
3733,258,0,2.8,0.6,0,0,0,48,0,0,5,0.45,0,0
3734,400,0,10,4.29,0,0,0,71.4,34.8,32.9,1.9,0.171,0,0
3735,483,0,21,11,0,0,0.9,68,29,27,2.2,0.229,0,0
3736,285,0,17.4,0,0,0,0,30.2,0,0,0,0,0,0
3737,310,0,1.5,0,0,0,0,66.2,0,0,9.38,0.025,0,0
3738,580,0,49,0,0,0,0,10,0,0,8.4,0,0,0
3739,35,0,0,0,0,0,0,5,0,0,0,0.053,0,0
3740,83.3,0,0,0,0,0,0,11.9,2.38,0,0,0.781,0,0
3741,210,0,20,4,0,0,0,6,0,0,5,1.8,0,0
3742,333,0,13,7,0,0,0,46.7,0,0,2,0.517,0,0
3743,320,0,0,0,0,0,0,80,65,0,0,0,0,0
3744,372,0,8.4,6.4,0,0,0,42,0,0,0,0,0,0
3745,108,0,12,1.4,5,5.5,0,0,0,0,0,0,0,0
3746,885,0,100,92.3,6.15,1.54,0,0,0,0,0,0,0,0
3747,76.6,0,1.15,0.432,0,0,0,8.36,0,0,0,0.023,0,0
3748,51.1,0,0.073,0,0,0,0,10.5,7.3,7.3,0.511,0.0102,0,0
3749,411,0,10.8,6.76,0,0,0,13.5,0,0,0,0.514,0.543,0.149
3750,200,0,0,0,0,0,0,50,0,0,0,0.11,0,0
3751,380,0,29,0,0,0,0,0,0,0,0,0.65,0,0
3752,149,0,6.1,1,1.8,2.7,0,21,7.5,0,1,0,0,0
3753,95.8,0,0,0,0,0,0,20,19.5,7.37,0,0.0621,0,0
3754,384,0,12,0,0,0,0,49.6,34.4,12,5.6,0.216,0,0
3755,378,0,14.3,8.7,0,0,0,39.1,0,0,4.78,0.178,0,0
3756,320,0,0,0,0,0,0,73,59,0,0,0.034,0,0
3757,46.8,0,0,0,0,0,0,6.84,6.84,0,0,0.0295,0,0
3758,343,0,0,0,0,0,0,85,78,0,0,0.035,0,0
3759,393,0,2.67,1,0,0,0,2.33,2.33,0,0,0.367,0,0
3760,345,0,0,0,0,0,0,85,75,75,0,0.033,0,0
3761,301,0,1.5,0,0,0,0,61.2,0,0,6.37,0.00875,0,0
3762,341,0,1.38,0,0,0,0,61.2,3.62,0,15,0,0,0
3763,202,0,4.4,1.4,0,0,0,31.3,12,0,11.3,0.16,0,0
3764,492,0,22.8,21.6,0,0,0,68,64,0,5.2,0.0272,0,0
3765,408,0,17.2,4.25,0,0,8,52.5,10,10,8,0.00975,0,0
3766,390,0,6.13,3.87,0,0,0,6.45,4.19,0,1.61,0.139,0,0
3767,90.8,0,1.23,0.308,0,0,0,8.46,0,0,7.69,0,0,0
3768,171,0,4.69,0,0,0,0,16.2,0,0,2.23,0.162,0,0.0246
3769,318,0,8.6,3.4,0,0,0,48,0,0,2,0.114,0,0
3770,346,0,0,0,0,0,0,80,0,0,0,0,0,0
3771,242,0,5.82,0,0,0,0,36.4,0,0,0,0,0,0
3772,162,0,1.67,0,0,0,0,33.3,0,0,0,0,0,0
3773,372,0,8.4,0,0,0,0,42,0,0,0,0.288,0,0
3774,411,0,5.43,0,0,0,0,7.14,0,0,0,0.354,0.114,0
3775,70,0,0.9,0.5,0,0,0,9.4,9.4,0,0,0,0,0
3776,29,0,0,0,0,0,0,4.3,4,0,0,0.054,0,0
3777,32,0,0.5,0.6,0,0,0,5.8,0,0,2.3,17.5,0,0
3778,100,0,3,0.3,0,0,0,16,0.9,0,1.2,0.067,0,0
3779,411,0,5.43,0,0,0,0,7.14,0,0,0,0.354,0.114,0
3780,105,0,0.8,0.1,0,0,0,20,1.2,0,0.7,0.06999999999999999,0,0
3781,150,0,11,7,0,0,0,2,0,0,0,0.8,0,0
3782,242,0,5.82,0,0,0,0,36.4,0,0,3.15,0.227,0,0
3783,353,0,11.5,1.18,0,0,0,41.2,15.6,0,20.6,0.00235,0,0
3784,393,0,3.93,0,0,0,0,78.6,2.14,1.07,39.3,1.21,0,0
3785,393,0,10,4.67,0,0,0,66.7,6,0,5.67,0.65,0,0
3786,126,0,2.59,0.353,1.76,0.235,0,24.7,0,0,0.706,0.0188,0,0
3787,145,0,0,0,0,0,0,35.5,0,0,0,0,0,0
3788,40,0,1,0.6,0,0,0,4.8,0,0,0,0,0,0
3789,393,0,6.67,0,0,0,0,76.7,18.7,9.67,4,0.213,0,0
3790,153,0,6.33,1.17,0,0,0,0,0,0,0,0.712,0,0
3791,333,0,1.33,0,0,0,0,70,10,0,3.67,0.787,0,0
3792,304,0,10.8,4.4,0,0,0,44,0,0,0,0.15000000000000002,0,0
3793,89.2,0,0,0,0,0,0,16.2,0,0,3.85,0.07,0,0
3794,367,0,30,18.7,0,0,0,0,0,0,0,0.36,0,0
3795,143,0,0,0,0,0,0,0,0,0,0,0,0,0
3796,353,0,0,0,0,0,0,0,0,0,0,0,0,0
3797,18,0,0,0,0,0,0,4,0,0,0,0.022,0,0
3798,0,0,35,16,0,0,0,44,42,0,3.4,0.106,0,0
3799,250,0,0,0,0,0,0,65,0,0,0,0.13,0,0
3800,643,0,26.7,16.7,0,0,0,63.3,0,0,0,0.38,0,0
3801,320,0,0,0,0,0,0,75,0,0,0,0.050800000000000005,0,0
3802,463,0,18,8.67,0,0,0,70,0,0,1.33,0.1,0,0
3803,30,0,0,0,0,0,0,4,0,0,0,0.05,0,0
3804,283,0,13,6.33,0,0,0.667,38,0,0,0.333,0.0527,0,0
3805,256,0,14.6,1.62,0,0,0,16.2,0,0,2.31,0.45,0,0
3806,463,0,17,2.3,0,0,0,73,0,0,1,0.017,0,0
3807,400,0,0,0,0,0,0,100,0,0,0,0,0,0
3808,459,0,19,8.8,0,0,0,53,53,0,3.1,357,0,0
3809,21,0,0,0,0,0,0,4.3,1.3,0,0,0.004,0,0
3810,326,0,0,0,0,0,0,74,2.4,1,2.2,0.856,0,0
3811,415,0,18,0,0,0,0,57.5,0,0,0,0,0,0
3812,0,0,0,0,0,0,0,0,0,0,0,0.0124,0,0
3813,58,0,12,7,0,0,0,11,11,0,0,0,0,0
3814,582,0,48,0,0,0,0,14,0,0,0,0,0,0
3815,422,0,15,7.2,0,0,0,66,18,18,2,0.126,0,0
3816,900,0,100,18.5,66.9,14.6,0,0,0,0,0,0,0,0
3817,150,0,0,0,0,0,0,37,37,0,0,0.013,0,0
3818,382,0,0,0,0,0,0,0,0,0,0,0.618,0,0
3819,217,0,0,0,0,0,0,100,0,0,100,0,0,0
3820,456,0,20,5.9,0,0,0,57,47,0,0.6,0.19,0,0
3821,322,0,9.25,3,0,0,0,42.5,10.5,0,17.5,0.0525,0,0
3822,54,0,0,0,0,0,0,11,0,0,2.5,0.0089,0,0
3823,23.8,0,0,0,0,0,0,4,0,0,3,0.15,0,0
3824,24,0,0,0,0,0,0,6,6,0,0,0.007,0,0
3825,215,0,7,4.5,0,0,0,34.5,9.5,0.5,13.5,0.15,0,0
3826,1410,0,20,0,0,0,0,28.9,0,0,0,0,2,0
3827,373,0,12.3,3.85,0,0,0,46.2,15,9.23,19.2,0.0615,0,0
3828,320,0,0,0,0,0,0,73.3,50,50,0,0.0333,0,0
3829,229,0,3.27,0.612,0.816,1.84,0,38.8,4.69,3.88,6.94,0.216,0,0
3830,336,0,2,0.5,0,0,0,68.8,0,0,2.87,0.0287,0,0
3831,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0
3832,210,0,6.15,0.692,0,0,0,25.4,0,0,2.54,0.198,0,0
3833,303,0,20,13,5.33,1,0,0,0,0,0,0.48,0,0.06
3834,423,0,6,0,0,0,0,8.67,0,0,0,0.2,0.6,0
3835,58,0,0.95,0.6,0,0,0,9.5,9,0,0,0.055,0,0
3836,301,0,2.62,0.375,0,0,0,58.8,0,0,2.5,0.21,0,0
3837,43.2,0,0.84,0.72,0,0,0,1,0,0,1.28,0.0952,0,0
3838,342,0,11.2,4.83,0,0,0.333,53.3,20,16.7,0,0.103,0,0
3839,433,0,40.8,4.17,0,0,4.17,15,14.2,1.67,0,0.517,0,0
3840,354,0,2.62,0.375,0,0,0,71.2,0,0,4.25,0.01,0,0
3841,308,0,17,11.4,0,0,0,35.2,28.4,0,0.795,0.118,0,0
3842,289,0,24,15,0,0,0,1,0,0,0,0,0,0
3843,300,0,6.5,4,0,0,0,54,54,46,0,0.125,0,0
3844,220,0,6.8,0,0,0,0,36,24,0,0,0,0,0
3845,492,0,23.2,4,0,0,0,64,3.6,3.6,3.6,0.444,0,0
3846,318,0,7,2.2,0,0,0,56,0,0,0.4,0.53,0,0
3847,340,0,0,0,0,0,0,78,0,0,1.4,0,0,0
3848,467,0,25,25,0,0,0,49.2,0,0,10.8,0,0,0
3849,153,0,10.7,7,0,0.333,0,6.67,6,0,0,0.287,0,0.033
3850,367,0,0.7,0.2,0,0,0,81,4.2,0,2.2,0.28700000000000003,0,0
3851,567,0,35.2,21.1,0,0,0,55.6,55.6,0,0,0.567,0,0
3852,60,0,0.538,0,0,0,0,12.3,3.69,0,0.769,0.176,0,0
3853,118,0,2.89,0,0,0,0,20,0,0,0,0,0,0
3854,425,0,14,0,6,3,0,70,27.5,18.8,7,0.12,0,0.005
3855,321,0,24,0,0,0,0,2.3,0,0,0,1.42,0,0
3856,333,0,0,0,0,0,0,76.2,1.43,0,5.71,0.343,0,0
3857,89.2,0,0,0,0,0,0,16.2,0,0,3.85,0.07,0,0
3858,50,0,1.1,0,0,0,0,0,0,0,0,0.353,0,0
3859,46,0,1.3,0.83,0.38,0.03,0.05,5.5,5,0,0,0.06096,0,0.004
3860,40,0,1,0,0,0,0,4.8,4.8,0,0,0.049,0,0
3861,363,0,4.6,1.75,0,0,0,71.4,3.97,1.11,3.97,0.808,0,0
3862,403,0,7.1,5.81,0,0,0,4.52,0,0,0,0.19,0,0
3863,266,0,3.6,0.6,1.2,1.6,0,50.2,4.6,4.6,3.2,0.252,0,0
3864,303,0,24.7,15.3,0,0,1,0,0,0,0,0.473,0,0
3865,234,0,11.8,10.9,0,0,0,18.2,0,0,4,0,0,0
3866,340,0,0,0,0,0,0,78,0,0,0,0,0,0
3867,156,0,5.2,0,0,0,0,24,0,0,0,0,0,0
3868,213,0,0,0,0,0,0,53.3,53.3,0,0,0,0,0
3869,19,0,0,0,0,0,0,3,2.4,2.4,0,0.071,0,0
3870,18,0,0,0,0,0,0,5,4.5,4.5,0,0.014,0,0
3871,333,0,11.1,2.78,0,0,0,50,8.33,8.33,8.33,0.1,0,0
3872,153,0,8.67,0,0,0,0,2.33,0,0,0,0,0,0
3873,116,0,1.62,0.231,0,0,0,19.2,0,0,4.92,0.202,0,0
3874,468.6902484921,0,22.4,0,0,0,0,58.6,0,0,0,2.316,0,0
3875,484,0,30,5.2,0,0,0,48,3.6,0,8,0.596,0,0
3876,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3877,257,0,8.21,5.36,0,0,0,39.3,0,0,2.5,0.65,0,0.0536
3878,443,0,14.6,6.79,0,0,0,67.9,0,0,0,0,0,0
3879,823,0,92.3,7.69,0,0,0,0,0,0,0,0,0,0
3880,831,0,92.3,10,0,28.5,0,0,0,0,0,0,0,0.0531
3881,488,0,20,9.69,0,0,0.938,68.8,31.2,31.2,0,0.222,0,0
3882,107,0,6.2,2.2,0,0,0,10,0,0,1.1,92,0,0
3883,337,0,8.33,0,0,0,0,56.7,18,18,5,0.1,0,0
3884,480,0,39.3,4.67,10,24,0,12,0,0,22,0.0153,0,0
3885,100,0,0.7,0,0,0,0,22,0,0,0,0.115,0,0
3886,430,0,19,1.67,0,0,0,56.7,21.7,0,3.33,0.203,0,0
3887,410,0,15.7,7.67,0,0,0,60,21.7,21.3,1.33,0.00133,0,0
3888,12,0,0,0,0,0,0,0,0,0,1.5,0.016,0,0
3889,435,0,12,1.4,0,0,0,79,13,0,6.8,0.034,0,0
3890,180,0,7,4,0,0,0,18,10,0,2,0.11,0,0
3891,326,0,13.2,1.4,0,0,0,46,0,0,2.6,0.0122,0,0
3892,334,0,1,0.25,0.125,0.625,0,71.2,0,0,3.12,0.0225,0,0
3893,215,0,19,0,0,0,0,11.5,0,0,4.5,1.47,0,0
3894,380,0,29,0,0,0,0,0,0,0,0,0.65,0,0
3895,352,0,0,0,0,0,0,78,0,0,0,0.024,0,0
3896,331,0,1,0,0,0,0,70,0.75,0,3,0.0025,0,0
3897,552,0,45,0,0,0,0,27.5,0,0,9.25,0.012,0,0
3898,831,0,92.3,0,0,0,0,0,0,0,0,0,0,0
3899,139,0,8.5,5.5,0,0,0,13,13,0,0,0.035,0,0
3900,373,0,0,0,0,0,0,86.7,6.33,0,2.33,0.283,0,0
3901,378,0,15.5,0,0,0,0,45,9.75,9,10,0,0,0
3902,452,0,16.7,4.85,0,0,0,66.7,20,0,4.21,0,0,0
3903,145,0,3.17,0.667,0,0,0,23.3,0.833,0,0,0.468,0,0
3904,583,0,43.3,7.67,0,0,0,30.3,6,0,0,0.012,0,0
3905,512,0,40,7.8,0,0,0,1,0,0,0,1.34,0,0
3906,280,0,19,11,5,0,0,0,0,0,0,0.6,0,0.03
3907,472,0,22.4,0,0,0,0,60,56,44,0.8,0.8,0,0
3908,544,0,36,5.6,0,0,0.8,48,0,0,7.2,0,0,0
3909,331,0,0,0,0,0,0,0,0.75,0,3,0.0025,0,0
3910,411,0,22.1,11.4,0,0,0,46.4,9.64,0,14.6,0.214,0,0
3911,277,0,22,15,0,0,0,0,0,0,0,0.397,0,0
3912,148,0,2.83,1.33,0,0,0,25,21.7,20,0,0,0,0
3913,62,0,0,0,0,0,0,13,0,0,1.6,0.012,0,0
3914,250,0,13.7,11,0,0,0,30.2,24.2,0,0,0.044,0,0
3915,430,0,35,12.7,0,0,0,0,0,0,0,1.8,0,0
3916,212,0,10.8,6,0,0,0,26.4,24.8,0,1.6,0.044,0,0
3917,413,0,7.42,4.84,0,0,0,6.13,0,0,0,0.177,0,0
3918,225,0,14.5,2.36,0,0,0,9.09,0,0,0,0.209,0,0
3919,125,0,10,6.2,0,0,0,5.4,0,0,0,0.064,0,0.035
3920,327,0,14.4,8.67,0,0,0,16,4.67,0,21.6,169,0,0
3921,127,0,7.33,0,0,0,0,7.67,0,0,0,0,0,0
3922,615,0,67.6,20.3,0,0,0,1.69,1.69,0,0.338,0.000575,0,0
3923,412,0,28,2.4,0,0,0,36,4.4,0,8,0.288,0,0
3924,340,0,0,0,0,0,0,78,0,0,1.4,0,0,0
3925,390,0,11.8,5.7,0,0,0,69.1,39.6,0,0,0.153,0,0
3926,312,0,1.5,0,0,0,0,48.8,0,0,6.25,0,0,0
3927,295,0,7.8,1.95,0,0,0,39,7.32,0,12,0.0415,0,0
3928,192,0,8,7.44,0,0,0.111,20.2,0,0,1.2,0.529,0,0.07
3929,60,0,3.33,0,0,0,0,0,0,0,0,0.171,0,0
3930,544,0,37.6,36,0,0,0.4,48,44,44,8,0.004,0,0
3931,396,0,12.8,0,0,0,0,60,0,0,0,0,0,0
3932,1780,0,0,0,0,0,0,445,335,335,0,0.055,0,0
3933,59.6,0,1.69,0.385,0,0,0,7.69,2.08,0,3.38,0.23,0,0
3934,136,0,0.5,0,0,0,0,28.8,0,0,0,0.266,0,0
3935,351,0,13.8,5.75,0,0,0,51.2,18.8,0,1.38,0,0,0
3936,42,0,0,0,0,0,0,5.5,5,0,0.3,0.053,0,0
3937,384,0,1.4,0,0,0,0,90,6.5,0,0.5,105,0,0
3938,432,0,14.8,0,0,0,0,67.9,2.47,1.23,2.47,2.51,0.111,0
3939,127,0,4,0,0,0,0,12.3,0,0,5.31,0.0231,0,0
3940,97.5,0,3,1,0,0,0,0,0,0,0.5,0.645,0,0
3941,225,0,5.65,0,0,0,0,31.8,0,0,0,0,0,0
3942,227,0,5.6,0.4,0,0,0,37.3,3.87,3.87,4.4,0.397,0,0
3943,347,0,27.7,18,0,0,0,0,0,0,0,1.07,0,0
3944,372,0,0,0,0,0,0,94.4,66.7,0,0,0.0111,0,0
3945,47.1,0,0.0714,0,0,0,0,10.7,9.29,0,0,0.00286,0,0
3946,584,0,40.8,15.2,0,0,0,44,40,28,4.4,0.072,0,0
3947,560,0,35.6,14.8,0,0,0,48,44,36.4,5.2,0.08,0,0
3948,317,0,10.4,5.28,0,0,0,47.2,0,0,2.26,0.442,0,0
3949,330,0,10,5,0,0,0,23.3,10,0,21.7,0.38,0,0
3950,97.5,0,3,0,0,0,1,0,0,0,0,0.88,0,0
3951,523,0,27.4,0,0,0,0,60.2,37.6,36.8,4.89,0,0,0
3952,540,0,34,3.6,0,0,0,52,2.8,2.8,4.4,0.492,0,0
3953,41,0,0,0,0,0,0,9.5,8.5,7,0.6,0,0,0
3954,265,0,0,0,0,0,0,70,0,0,1.5,0,0,0
3955,537,0,32.1,16.3,0,0,0,52.6,36.8,33.2,0,0.0579,0,0
3956,444,0,20,4,0,0,0,56,0,0,4,0.08,0,0
3957,330,0,7,4.5,0,0,0,60,49.5,19.5,0,0.12,0,0
3958,221,0,6.95,3.05,0,0,0,29.3,1.34,0,2.56,0.422,0,0
3959,516,0,27.6,4,0,0,0,60,2.4,0,4.8,0.844,0,0
3960,831,0,92.3,13.8,28.5,50,0,0,0,0,0,0,0,0
3961,262,0,2.8,1.4,0,0,0,50,0,0,3.4,0.234,0,0
3962,168,0,8.46,1.77,0,0,0,7.69,1,0,2,0.702,0,0
3963,119,0,0,0,0,0,0,15,0,0,58.8,0.398,0,0
3964,184,0,7,1.92,0,0,1.92,16.2,0.769,0,1,0.592,0,0
3965,496,0,24,8,0,0,0,64,60,0,0,0.068,0,0
3966,187,0,10.3,3.2,0,0,0,0,0,0,0,0.138,0,0
3967,576,0,48,7.2,0,0,0,12.4,0,0,11.2,0.984,0,0
3968,278,0,16,13,2.2,0.4,0,28,28,26,1.6,0.098,0,0.024
3969,520,0,30.5,9,0,0,0,50,39,39,0,0.05,0,0
3970,436,0,32,20,0,0,0,44,0,0,12,0.084,0,0
3971,500,0,32,20,0,0,0,44,40,40,10.8,0,0,0
3972,397,0,18.3,4.83,0,0,0,51.7,26.7,26.7,1.17,0.218,0,0
3973,458,0,18.2,4.55,0,0,0,66.7,30.3,30.3,2.42,0.142,0,0
3974,470,0,19,2.5,0,0,0,60,55,55,1.25,0.04,0,0
3975,377,0,3.67,1,0,0,0,76.7,9.67,6.67,0,0.293,0,0
3976,443,0,16.7,6.67,0,0,0,63.3,27,22,3.33,0.18,0,0
3977,338,0,2,0.4,0,0,0,72,0,0,6,0,0,0
3978,258,0,2.8,0.6,0.6,1.6,0,48,4.4,3.8,2.4,0.242,0,0
3979,423,0,6,0,0,0,0,8.67,0,0,0,0.2,0.6,0
3980,271,0,4.29,0,0,0,0,48.6,6.57,0,2.29,0.249,0,0
3981,10.44,0,1,0,0,0,0,0,0.113,0,0,0,0,0
3982,370,0,3.33,0.667,0,0,0,79,1.33,0,4.67,0.013,0,0
3983,356,0,15,8.2,4.8,1.4,0,50,21,19,1.6,0.061,0,0
3984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3985,330,0,1.12,0,0,0,0,63.8,0,0,21.2,0,0,0
3986,95,0,1.58,1,0,0,0,15.8,14.2,10,0,0.06,0,0
3987,393,0,6.67,3.33,0,0,0,76.7,4.67,1.67,2,0.667,0,0
3988,331,0,1,0.25,0.125,0.625,0,71.2,0,0,3,0.0137,0,0
3989,201,0,10.8,0,0,0,0,10,0,0,0.538,0.43,0,0
3990,362,0,28.8,17,0,0,0,1.25,1.25,0,0,0,0,0
3991,251,0,13.1,4.71,0,0,0,22.9,6.29,0,21.4,0.14,0,0
3992,402,0,16.9,8.44,0,0,0,28.9,24.4,0,7.11,0.387,0,0
3993,599,0,51,5.7,0,0,0,9.2,3.6,0,8.6,0.389,0,0
3994,410,0,6,0,0,0,0,5.33,0,0,0,0.2,0.6,0
3995,358,0,17.5,8,0,0,1,45,16.2,16.2,1.88,0.216,0,0
3996,32,0,0,0,0,0,0,0,8,0,0,0,0,0
3997,400,0,16.5,0,0,0,0,55,13.8,9,6.75,0,0,0
3998,272,0,3,1,0,0,0,50,4.8,0,2,0.206,0,0
3999,316,0,15.6,6.4,0,0,0,40,0,0,0,0.056,0,0
4000,428,0,13.2,0,0,0,0,72,0,0,0,0,0,0
4001,18,0,0,0,0,0,0,3.8,2.5,0,0,8.9,0,0
4002,460,0,21.2,4,0,0,0,55.6,0,0,3.7,0,0,0
4003,440,0,16,3,7.5,5.5,0,65,49.5,48.5,2,0.011,0,0
4004,182,0,6,0,0,0,0,0,0,0,0,2.38,0,0
4005,377,0,29.7,18,0,0,0,0,0,0,0,0.363,0,0
4006,346,0,0,0,0,0,0,80,4,0,2,0.004,0,0
4007,81,0,4,0,0,0,0,7,7,1.3,0,0.054,0,0
4008,540,0,32.4,3.6,0,0,0,56,3.6,3.6,0,0.496,0,0
4009,364,0,6.35,1.18,0,0,0,50.6,8.24,8.24,8.24,0.406,0,0
4010,140,0,0,0,0,0,0,33,33,33,0,0,0,0
4011,135,0,9.5,4.3,0,0,0,7.7,5.3,3.3,1,0,0,0
4012,390,0,20.8,8.25,0,0,0,42.5,0,0,3.75,0.34,0,0
4013,45,0,1,0.25,0,0,0,0,0,0,0,0.24,0,0.025
4014,129,0,3.6,0.3,0,0,0,22,8.6,8.2,0.9,0.1,0,0
4015,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0
4016,0,0,0,0,0,0,0,0,0,0,0,0.0105,0,0
4017,230,0,2.4,0.6,0,0,0,44,4.8,4.8,1.8,0.214,0,0
4018,365,0,15,1.25,0,0,0,58.2,0,0,1.5,0.019,0,0
4019,8.33,0,0,0,0,0,0,0,0,0,0,0.133,0,0
4020,525,0,31.5,0,0,0,0,55,0,0,0,0,0,0
4021,300,0,6.62,0,0,0,3.25,50.6,50.6,0,0,2.47,0,0
4022,346,0,1.8,0,0,0,0,72,0,0,3,0.014,0,0
4023,152,0,9.7,5.7,0,0,0,14,10,9.7,0,0,0,0
4024,900,0,100,10,22,65.8,0,0,0,0,0,0,0,0
4025,371,0,15,1.25,0,0,0.75,58.8,0,0,2,0.0187,0,0
4026,265,0,3.5,0.6,1.1,1.6,0,50.2,4.3,4.3,3.1,0,0,0
4027,5,0,0,0,0,0,0,0,0,0,0,0,0,0
4028,406,0,6.94,0,0,0,0,69.4,0,0,0,0,0,0
4029,487,0,21.7,0,0,0,0,66.7,0,0,0,0,0,0
4030,244,0,10.6,6.8,0,0,0,21.2,0,0,0.8,0.96,0,0
4031,164,0,1.5,0.8,0,0,0,23,0.7,0,7.6,0.37,0,0
4032,207,0,5.1,2.5,0,0,0,28,1.1,0,2.5,0.39,0,0
4033,337,0,29,17,0,0,0,0,0,0,0,0.483,0,0
4034,132,0,6.3,1.2,0,0,0,17,11,10,0,0,0,0
4035,275,0,7,0.75,0,0,0,32,0,0,11.2,0,0,0
4036,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4037,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0
4038,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4039,355,0,1.67,0,0,0,0,60,0,0,0,0,0,0
4040,290,0,0,0,0,0,0,67.5,35,35,0,0.277,0.06,0
4041,538,0,28.4,19.1,0,0,0,62.2,44,44,2.67,0,0,0
4042,66,0,1,1,0,0,0,4,0,0,0,0.035,0,0
4043,279,0,0,0,0,0,0,60,1.25,0,13.8,0.0025,0,0
4044,243,0,4.5,0.833,1,2.67,0,38.3,4.33,4.17,5.5,0.23,0,0
4045,68,0,0,0,0,0,0,10,10,0,0,0.108,0,0
4046,462,0,16.5,0,0,0,0,70.6,0,0,5.59,0.856,0,0.0824
4047,55.7,0,0.357,0,0,0,0,12.9,10.7,0,1.93,0.00114,0,0
4048,40,0,1,0.65,0,0,0,4.8,4.8,0,0,0.045,0,0
4049,130,0,1.67,0,0,0,0,0,0,0,0,0.6,0,0
4050,200,0,5.5,2.1,0,0,0,30,1.3,0.2,0,0.261,0,0
4051,117,0,13,2.4,0,0,0,0,0,0,0,0,0,0
4052,60,0,0,0,0,0,0,15,0,0,0,0,0,0
4053,382,0,15.7,4.5,0,0,0,53.3,33.3,33.3,0,0.188,0,0
4054,40.5,0,0,0,0,0,0,9.5,9.5,0,0,0,0,0
4055,332,0,0.8,0,0,0,0,72,0,0,6.6,0,0,0
4056,138,0,6.5,2.5,0,0,0,0,0,0,0,0.78,0,0
4057,175,0,8.46,1.31,0,0,0,17.7,1.15,0.308,3.23,0.365,0,0
