id,barcode,name
3416,7790070322340,"Lasagna, Matarazzo"
3417,7790580129279,"Puré de tomate, Arcor"
3418,7798060852617,"Manteca, Tonadita"
3419,7790580115579,"Cofler Blockazo, Arcor, Cofler"
3420,7792350067064,"Lentejas, Inalpa"
3421,7891000105566,"caldo de verduras Maggi, Maggi"
3422,7798342150899,"Not chicken burger crispy, NotCo,Not Chicken Burger"
3423,9501101230187,Bourbon Creams
3424,7794820901816,"milkaut Crematto clásico, Milkaut"
3425,7792180139726,"Bizcochos cuadraditos agridulces con agregado de vitamina D. 9 de Oro, Molino Cañuelas"
3426,7790787949649,"Leche UAT entera homogeneizada con zinc y ácido fólico, fortificada con vitaminas A y D. Libre de gluten. Sin T.A.C.C., ilolay"
3427,7798158701667,"Tostadas de pan, Best"
3428,7794000004153,"Puré de Papas, Knorr,Unilever"
3429,7795371459443,"Ultra Flex, UltraFlex"
3430,8445290060990,"Puré de papas, Nestlé"
3431,7798101750155,"Marineras con sal, El Principio"
3432,7794055000964,"Pastas frescas pasteurizadas rellenas con cuatro quesos, El Sol de Bella Vista"
3433,7790070416865,chocoartoz c/frutilla
3434,7798181510229,"Crackers Mix de Semillas, Smams"
3435,7798132920398,"Duraznos, Alco"
3436,7798024392579,"Ravioles con cuatro quesos, La Anónima"
3437,7798342150554,"Not Milk sabor chocolate, NotCo"
3438,7793890257922,"Pan con salvado, Fargo"
3439,7790036973036,"baggio de la huerta pure  de tomates, Baggio"
3440,7798094220956,"Alfajor Genio Dulce de Leche, Nevares,Genio"
3441,7790499017674,"la banda porotos rojos, La Banda"
3442,7792006000117,"Arroz 00000 Largo Fino, Tío Carlos"
3443,0062558102636,jarabe de maple
3444,7790580259402,"Moras, Mogul,Arcor"
3445,7790580129965,"Naranja Dulce, "
3446,7794270802015,pre mezcla de pizza marca barbara
3447,0606110439879,"Cacao en Polvo, Dr. Cacao"
3448,2744551001380,"Aceitunas Negras, Marvavic"
3449,7798373760128,"Chucrut, Pepper & Co."
3450,7798116166446,"salsa inglesa, tahití"
3451,7791113001284,"Mermelada sabor naranja, Emeth"
3452,7794820902479,"Yogur tipo suizo con confitura de mora, Milkaut,Milkaut La Cremería"
3453,7798138554399,", Molto"
3454,7790150355084,"Té Verde, La Virginia"
3455,7791720019252,"DUO, Carrefour"
3456,7792798001774,"Petite, Stella Artois"
3457,7790895006715,"Schweppes tonica, coca cola"
3458,7790530085303,"cacao instantáneo, bedial"
3459,7790045827054,"Frutigran Avena y Frutos rojos, Granix,Frutigran"
3460,77909497,"Chocolate sin azúcares agregados - Sabor yogur frutilla, Georgalos"
3461,7804646450266,Mizos
3462,7790839000458,"vitamina c, ISA"
3463,77954411,"Limu Relleno sabor Limón, Lulemuu"
3464,77930057,"Alfajores Mousse, Cachafaz"
3465,7791875001461,"Trufas Surtidas, Havanna"
3466,7798031155617,"knorr  fideos letra, Knorr"
3467,7798065880875,leche en polvo
3468,7798113472694,leche en polvo
3469,72114476,"rebozador sequito, araujo"
3470,7790580132774,"BC La Campagnola sabor Naranja, BC La Campagnola"
3471,7798159717483,"tostadas Carrefour, Carrefour"
3472,7798116166507,salsa
3473,7790070226440,"Aceite de oliva, Cocinero"
3474,7791720002711,"Premezcla para panadería y repostería, Carrefour"
3475,7798082000188,"Premezcla panadería y repostería, Natuzen"
3476,7790606086036,"Pan NOLY salvado con semillas, Noly"
3477,7791720017173,"Madalenas sabor coco rellenas con dulce de leche, Carrefour"
3478,7730908400536,"Jugo en polvo mix frutal, Rinde Dos 2"
3479,7795513061367,"Hummus, "
3480,7798136861123,"mani untable natural, Dame Maní"
3481,7791787000422,"Pepas, Trio"
3482,7802225511186,"Bon o bon Chocolate, Arcor, bon o bon"
3483,7798321150902,"Flan Casero con Caramelo, SanCor"
3484,7790411001958,"Yerba Mate Rosamonte, Rosamonte"
3485,7622201818692,"Yogurt frutilla, Cadbury"
3486,7790787949656,"Leche UAT parcialmente descremada homogeneizada con zinc y ácido fólico, fortificada con vitaminas A y D, ilolay"
3487,7790150830468,"Chocolina cacao granulado, La Virginia"
3488,7790070031563,"Rebozado de Pollo tipo Supremas, Granja del Sol"
3489,7798321151411,"Postre sabor chocolate con dulce de leche, SanCor"
3490,7790971002150,"Gelatina sabor a cereza, Ravana"
3491,7799044003612,"Pan con salvado, Best"
3492,7798138553828,"Pronto ! Light - Esparragos, Molto"
3493,7793890258165,"Pan de mesa, Lactal"
3494,7790380017110,"Nucrem sin azúcar agregada, Georgalos"
3495,7898142863859,"Chocolate Amargo 53%, Arcor"
3496,7791337605923,"Yogur firme sabor frutilla, La Serenisima"
3497,7790580103576,"Chocolate con Leche, Arcor"
3498,7798183770010,"Helado Familiar N° 1, Grido"
3499,8984282719282,"galletas con semillas, arcor"
3500,7792350067019,"Inalpa Arvejas secas remojadas, Inalpa"
3501,7792180139993,"Brigitte Rellenitas sabor Dulce de Leche, 9 de Oro,Molino Cañuelas,Brigitte"
3502,7790070418227,"Chocoarroz el original, Chocoarroz"
3503,7792129004535,"edulzante de mesa, chuker"
3504,7791337004955,"Coco Sin Azúcar, Silk"
3505,7790742340504,"Granola, La Serenísima"
3506,7798334802041,"Vinaigrette Dressing, Kansas"
3507,7792129004474,"Sucralosa, Sucaryl"
3508,7790150101490,"Café instantaneo con azúcar blanco, La Virginia"
3509,7794000004238,"Quick, Knorr"
3510,7798024392531,"Capelletis Cuatro Quesos, La Anónima"
3511,7793890256543,"Madalenas sabor Chocolate rellenas con Dulce de Leche, Bimbo"
3512,87250541,"Galletitas rellenas de limón, Arcor"
3513,7790199603368,"Morixe Harina para arepas, Morixe"
3514,7622201808860,"Boca de dama, Terrabusi"
3515,7896573360343,"Ketchup, Mrs Taste,smartfoods"
3516,7790150250556,"te verde jazmin, la Virginia"
3517,7791337606128,", la serenisima"
3518,7794000004429,"Salsa de tomate deshidratada, Knorr"
3519,7790580138721,"Polenta, Arcor"
3520,7790040133587,"Minitorta Clásica, Aguila"
3521,7792360094678,"Mecano Dulce de leche, Bonafide"
3522,7790878112402,"Chocolate y bombones surtidos, Del Turista"
3523,7790580132163,"Mermelada Durazno, Arcor"
3524,7790580137618,"Rocks, Mogul Extreme,Mogul,Arcor"
3525,7790040133594,"Minitorta Brownie, Águila"
3526,7798138554634,"Mostachol rayado
Fideos Conciencia"
3527,7792070000907,"Aceitunas Verdes en Salmuera, Cébila"
3528,7790580650100,"Duraznos, Arcor"
3529,7798083731487,"Mermelada de Arandano, Cuarto Creciente"
3530,7792390620809,"Capelettini, Giacomo"
3531,7790290101473,"Fernet a la Menta, Branca Menta"
3532,7791120100383,"Tostaditas de Arroz + Garbanzos, Molinos Ala"
3533,7792244911824,"Bebida de Almendras Chocolate, Cocoon"
3534,7790070417879,"Postre Sabor Chocolate, Exquisita"
3535,7790580133160,", Arcor"
3536,7798065734291,"Hydra bebida dietética a base de sales Sweet Orange, Sierra de los Padres"
3537,7798088960370,"Mermelada frutos rojos, El brocal"
3538,7795933000519,Bahía frutillas enteras
3539,7798052363220,"Pochoclo acaramelado, Nikitos"
3540,7798033336410,"Pepas, Carrefour"
3541,7790150580424,"salsa blanca, Alicante"
3542,7792153202211,"galletitas dulces avena y cacao, alimentos Cormillot"
3543,7792350067040,"Choclo Amarillo Cremoso, Inalpa"
3544,7798133020356,"Facilitas gourmet tortillas para tacos, Facilitas"
3545,7793890258295,"Pan Artesano Integral, Bimbo"
3546,7798169802629,"Almohaditas Rellenas Avellana, Lasfor"
3547,7896286618779,"Hipopó sabor Dulce de Leche/Caramel, Cory,Hipopó"
3548,7798340790141,"Pan de Hamburguesas, Frank’s"
3549,7794820902196,"Yogur sin lactosa sabor frutilla, Milkaut"
3550,0754697513113,"Yog Vainilla & Coconut, Quimya"
3551,2245753237695,"Leche clásica, La Serenisima"
3552,7792052181280,"Queso Brie, Cuisine & Co.,Cencosud"
3553,7622210745293,"Milkau, Milka"
3554,7792900009124,"Sal de mesa light, Dos anclas"
3555,7795917008289,"Panceta salada cocida y ahumada, Campo Austral"
3556,7790670050728,"Paty Finitas, Paty,Quickfood"
3557,2588910001822,"Mi Queso Danbo, Cuisine & Co.,Cencosud"
3558,2588906001942,"Jamón Cocido, Cuisine & Co.,Cencosud"
3559,2588905002049,"Mi Jamón Cocido, Cuisine & Co.,Cencosud"
3560,7792280000377,"Manzanilla, Cachamai"
3561,3408130010895,"Antiadherente a base de aceite de girasol, Lira"
3562,7792184003337,"Palmeritas, Soriano"
3563,77902320,"Fulbito mani, Fulbito"
3564,7790170903975,"Blend tipo italiano, La Morenita"
3565,7798075740107,"Huevos Frescos Blancos, Avícola Mediterranea"
3566,7792981070136,"Enargy GEL, ENA"
3567,7795793102460,"Dulce de leche familiar, Ramolac"
3568,7791476036114,"Maíz Pisingallo, Egran"
3569,7790580327415,"Rocklets, Arcor"
3570,7790070035219,"Milanesas de Soja Rellenas de Calabaza y Queso, Granja del Sol"
3571,7791672000155,"Yayita Black con chips, Fantoche"
3572,8445290060976,"Puré de papas sabor cuatro quesos, Nestle"
3573,7798115260244,"Whey protein bar, Mervick Lab"
3574,77965394,"Cereal Mix Yoghurt sabor Vainilla, Arcor,Cereal Mix"
3575,7790239777592,"Chocolate 70% Cacao, Copani"
3576,7790239777523,"100% Cacao, Copani"
3577,7798186032535,"Gomitas Eucalipto, Billiken"
3578,7840058005229,"jugo de pomelo, Aquarius"
3579,7790079022623,"Bondiola Fetas Finas, Paladini"
3580,7791113001147,gelatina sabor cereza marca emeth
3581,7798171732914,"Galletitas rellenas con sabor a limon, Alfa Pampa"
3582,7622201818654,"Yoghurt frutilla, Cadbury"
3583,7790580138844,"Arcor Puré de Tomate, Arcor"
3584,7622201818937,"Milka leche, Milka"
3585,7790070417350,"chips, null"
3586,2800005262568,"GARBANZOS SECOS REMOJADOS, Ciudad del Lago"
3587,0707273376145,Estancia de Naranjos
3588,2800000428808,"Milanesas de carne vacuna congelada, Coto"
3589,7790360026002,"Salchichas, La Blanca"
3590,7790040133600,"Minitorta Coco, Aguila"
3591,7790387014624,"Original, Unión"
3592,7798147783223,"Frambuesas Bañadas Chocolate con Leche, Franui"
3593,7841056000834,Sun
3594,7798133020042,Facilitas
3595,7794000005891,"Sopa crema arvejas, Knor"
3596,7790580387006,"Saladix sabor Pizza, Arcor,Saladix"
3597,7790538000704,"macritas, cerealko"
3598,7790670051060,"vienissima!, vienissima!"
3599,7798136870088,"yogur con frutas del bosque, Dahi"
3600,7790310984482,Cheetos
3601,6111252420561,"Mirinda citron, "
3602,7794000005723,"Caldo de verduras, Knorr"
3603,7794529041653,"Tostadas, Todti"
3604,7798181510212,"Crackers, Smams"
3605,7798179450315,"Pan 8 cereales, Natural Bread"
3606,7790070034328,"Nuggets de Pollo, Granja del Sol"
3607,7790580123437,"Arcor Mermelada de ciruela, Arcor"
3608,7792798012923,"Quilmes, Quilmes"
3609,7790040991910,"Alfajor Blanco 3.0, Bagley,B & N"
3610,7798128002176,"chocolate con leche, Cachafaz"
3611,7798066030651,"Garbanzos Gourmet, La Española"
3612,7798094222790,
3613,7792052181259,"boconccino, Cuisine & Co.,Cencosud"
3614,7792070001386,"Aceitunas Verdes Rellenas, Cébila"
3615,7792052179942,"Medallones de lentejas y arroz yamaní, Cuisine & co"
3616,0041789002984,"Ramen sabor a Camarón Picante, Maruchan,Ramen"
3617,7792052178402,"Burger Supercongeladas, Cuisine & co.,Cencosud"
3618,7798140550198,"Morcilla Criolla tipo Bombón, Doina"
3619,7794820902028,"Dulce de Leche Clásico, Milkaut"
3620,7798334580109,"Sopa Thai, Molé"
3621,8445290194190,"Nesquik, Nestlé"
3622,7798312320413,"Manteca, Santa Clara"
3623,7791337004566,"Yogurisimo, Yogurisimo,La Serenisima"
3624,7790742114204,"ricotta García descremada, García,La Serenisima"
3625,7790580130671,"Cucurucho Crema Americana & Dulce de Leche, Arcor,Arcor Helados"
3626,7798290581332,"leche de quinoa, biba original"
3627,7797330100656,"galletas de arroz integral inflado, grandiet"
3628,7792052181235,"Queso Crema Clásico, Cuisine & Co.,Cencosud"
3629,7791113000959,"Mermelada dietética de durazno, Emeth"
3630,7798159052874,"Pepas Rústicas Integrales, La Francia"
3631,7798031470086,"Pasta Multicereal con Chía Fusilli, Wakas"
3632,7790080037180,"Leche Parcialmente Descremada, SanCor"
3633,7790150610305,"Esencia artificial de vainilla, Alicante"
3634,7798146700238,"Camarones Pelados, Superbe"
3635,7790580103538,"Cofler Blanco con Chocolinas, Arcor,Cofler"
3636,7794000005372,"Original, Maizena"
3637,7793360131530,"Mermelada de frutilla, Bc"
3638,7798033900208,"Galletas marineras Light, Don Pancho"
3639,7793913012934,"queso blanco, tregar"
3640,0790757894150,"Luve Kombu, Kombucha"
3641,7798290581158,"Almendras Original, Tratenfu"
3642,7790070416728,"Crackeadas de arroz, Gallo"
3643,7798085681605,"jugo de naranja + frutilla, Citric"
3644,7790742127907,"Queso Rallado Reggianito, La Serenísima"
3645,7798105510168,"Tapa hojaldrada, Delicias Dorada"
3646,7613287793867,"Nesquick Extra Cacao, Nesquik,Nestlé"
3647,0717273550339,"Popcorn, AMERICAN GARDEN"
3648,5352101001444,Crème Caramel
3649,7790742436207,"Leche en Polvo Descremada, La Serenísima"
3650,72220870,vilamanaos
3651,7793281493137,"Milanesas de Cerdo, Unión Ganadera"
3652,7791564136542,"Grand Blu bavaria, Bavaria"
3653,7794058003801,"Rabas a la Romana Provenzal, Congelados Artico"
3654,7798177370042,"Sal entrefina saborizada con cáscaras de ajo y cebolla, Sal de Campo,Cáscaras de ajo,CÁSCARAS DE CEBOLLA"
3655,7790080031904,"Dulce de Leche Repostero, Sancor"
3656,7795933000496,"Atún Lomitos en Aceite y Agua, Bahía"
3657,7792052170826,"Atún Lomitos al Natural, Cuisine & Co.,Cencosud"
3658,7798141510306,"Filete de Merluza, Epuyen"
3659,7790158229639,"Salsa! Original mustard, Aleluya"
3660,7798116253122,"Mostaza Original, Brennan"
3661,7896573360350,"Mostarda, Mrs Taste,Hiper Massas ltda,Smartdiet Argentina S.A.S"
3662,7790150150252,"Café Instantáneo, La Virginia"
3663,7802247061201,"gajitos, merello"
3664,7798320060059,"Natural
 Bizcochitos Materos"
3665,7798320060035,Natural Galletitas Chips
3666,7798152222175,Carrefour
3667,7791337006126,"Yogurisimo   de granola, La Serenísima"
3668,7790040139268,"Rumba, Bagley,Rumba"
3669,7794000006379,"Puré de papas, Knorr"
3670,7793281493205,"Salchicha Fresca Tipo Parrillera, "
3671,7790040127166,"Budín con Trocitos de Chocolate, Arcor"
3672,7790079010828,"Salchichas, Paladini"
3673,7798053330153,Cotella
3674,7790895648441,"Cepita del Valle, Naranja Tentación, Coca-Cola"
3675,7793024006112,caramelos osi osi
3676,7790580259600,dientitos mogul
3677,79055710,block chocolate
3678,7790310984987,"Chips sabor Queso & Pimienta, lay's"
3679,7791875003465,"Alfajores Chocolate Blanco, Havanna"
3680,7841849000515,"Fuente de Proteínas, Broterra"
3681,7793065000377,"Aceite, Índigo"
3682,7798159716059,"tapas para empanadas carrefour, "
3683,7792360092667,"Pan dulce con chips de chocolate, Bonafide"
3684,7798120710130,galletitas maria e
3685,6972038408063,"Mascara de lubricacion de pera y rosa, Million Pauline"
3686,7791720027226,"Mermelada orgánica de arándanos, Carrefour"
3687,7793551002984,"Aceitunas Verdes rellenas con pimiento morrón, Princeton"
3688,7790947010028,"KaniKama, Santa Elena"
3689,7795513085073,"hamburguesa de cerdo, Brava,AliMax"
3690,7792180139283,"Budín de harina integral Banana y 5 semillas, 9 de Oro,Molino Cañuelas"
3691,7798092050166,", Saravá"
3692,7794000006478,"Savora, Savora"
3693,7794990878932,"Queso Untable Clásico, La Paulina"
3694,8480017256645,"Almendras con chocolate con leche, Dia,Delicious"
3695,7794000006188,"Ketchup, Hellmann's"
3696,7791120031656,"Arroz largo fino, Apostoles"
3697,7798024392098,"Arroz grano largo, Besr"
3698,7794990880218,"Queso Mozzarella, La Paulina"
3699,7793360000287,"Salsati, La Campagnola,Salsati"
3700,7792052175609,"La Entera, Cuisine & Co."
3701,7790670050964,"Milanesas, Paty"
3702,7791337006539,"Queso Blanco  Clásico, la Serenísima"
3703,7793890258400,"Artesano semillas del campo, Bimbo"
3704,7792052175487,"chips chocolate, cuisine & co"
3705,7799114050812,"Repollitos de Bruselas, Frizata,Pastfrost NV,Congelados del Sur SA"
3706,7771701002558,"Pipocas Familiar, La Estrella"
3707,7798316161661,"Whey Protein Chocolate, IDN Nutrition"
3708,7790040135796,"Cereal Mix Avena & Manzana, Arcor,Cereal Mix"
3709,77955111,"Menthoplus 2 Café Latte, Arcor,Menthoplus"
3710,8904150127483,"barra raw de arándanos, Laddubar"
3711,7791728240887,"Zuelo Aceite de oliva Extra virgen, Familia Zuccardi"
3712,7891000350157,"Nescafé Tradición, Nescafé,Nestlé"
3713,7795933202029,"pulpa de ananá, bahía"
3714,7798165593347,"Mantequilla de maní, BEEPURE"
3715,7798165591732,"Cookies Chocoblue BEEPURE, BEEPURE"
3716,7791905023623,"alcohol en aerosol, Aktiol"
3717,7798096031079,Dona Pupa
3718,0721450715923,"COCONUT, quimya"
3719,7792180132925,"Avena frutilla, 9 de oro"
3720,7798019800027,"Yerba mate, Las tunas"
3721,0736684227296,"Postre cremoso cheesecake, Grido"
3722,2100004000018,Milanesa de soja de verdura
3723,0736684227289,"Postre cremoso lemon pie, Grido"
3724,7798147070156,"pepas de membrillo, Murke"
3725,7791250001345,"Smirnoff clasico, Smirnoff"
3726,7791250002243,"Smirnoff watermelon, "
3727,7790580980801,"Choclo amarillo cremoso, Arcor"
3728,8480017029096,"Salsa filetto, Dia"
3729,7798325440054,"Fideos integrales remolacha, Doña dominga"
3730,8906038780926,crema fortificante de dia Sri Sri tattva
3731,7613287292896,"Dolca suave, Nescafé"
3732,7791337004849,"Calci+ BATIDO FRUTILLA Y ARANDANOS, Ser"
3733,7896058257489,"Panettone Premium Chocolate, Arcor"
3734,7798136349508,chocolart
3735,7794520421300,"Bastoncitos Extra Queso, Krachitos"
3736,7790503198702,"Sweet Rice Cakes, Dos Hermanos"
3737,7791337006089,"Batido frutos rojos, Ser"
3738,7798187211281,"Papas jamón serrano, Quento"
3739,7795323003083,Nutrilon premium
3740,7798086620023,risky_dit
3741,8480017035868,"Agua tónica, Día"
3742,7792981005084,"pre war, ENA"
3743,0617395129690,"3D Ripped, Star nutrition"
3744,0652811925869,"hydro plus, Star nutrition"
3745,7792170555352,"avena integral tradicional, Quaker"
3746,7792981003530,"Muscle MAX, ENA"
3747,7792981003417,"hydroxy max night, ENA"
3748,7798103298297,"Ripped fast, Pulver"
3749,0619660878951,"L-Carnitine, Star nutrition"
3750,7798028020461,"Mate limon, Adelga"
3751,7798028020560,"Mate guarana, Adelga"
3752,7798028020478,"Mate Dulce, Adelga"
3753,7842520000923,"Snacks de Papa sabor Cheddar, Ciudad del Lago"
3754,7798343750814,"Nachos, Integra"
3755,7790538010000,"Nachos, Macritas"
3756,2500459002528,"Reggianito, Santa Rosa"
3757,2800004570657,"tomato pureewith oregano, Coto"
3758,7793166000467,"whole milk, El Puente"
3759,7891330018178,"TABLETE 1891 AVELA 55 90G NEUGEBAUER, Neugebauer Co."
3760,7790139100582,"chimmichuri, Casalta"
3761,7798217932377,"bran bread, Costumbres"
3762,7798060852556,"Queso untable Gruyere, Tonadita"
3763,0606110365529,"whey protein, Gold nutrition"
3764,7790503199105,"Arroz Integral - Fino Largo, Dos Hermanos"
3765,8445290256515,"dolca cortado, Nescafé"
3766,7790670051916,"Medallones de Calabaza, Choclo y semillas de chía, Green Life,Marfrig"
3767,7790407031075,"white chocolate, agiila"
3768,2800002552129,"Avena arrollada tradicional, Coto"
3769,7790787949717,"Crema, Ilolay"
3770,7790670051923,"Medallón lentejas, Green Life"
3771,7793890258288,"Rapiditas BIMBO Integrales, Bimbo"
3772,7792290279008,"Porotos secos remojados, tarragona"
3773,7791234001033,fideos manyabene
3774,7802225510196,"Privilegio, Arcor, Privilegio"
3775,0790757847354,"PANCAKES PROTEICOS, GRANGER. FOODS"
3776,0720975002402,"Ravanna postre chocolate, Ravanna"
3777,7794000006164,"Hellmann's Ketchup, Hellmann's"
3778,7798126072256,"Sinfonía, Gaona"
3779,7798008810099,"Fideos harina integral tomate, Lilen"
